 [До]: Эталонная таблица идентификаторов опкодов (кодов операций), начальное состояние

 00007FF69E2BF29Dh: <%91> = 165 | A5h | 165d
 00007FF69E2BF29Dh: <%92> = 164 | A4h | 164d
 00007FF69E2BF29Dh: <%93> = 163 | A3h | 163d
 00007FF69E2BF29Dh: <%94> = 162 | A2h | 162d
 00007FF69E2BF29Dh: <%95> = 161 | A1h | 161d
 00007FF69E2BF29Dh: <%96> = 160 | A0h | 160d
 00007FF69E2BF29Dh: <%97> = 159 | 9Fh | 159d
 00007FF69E2BF29Dh: <%98> = 158 | 9Eh | 158d
 00007FF69E2BF29Dh: <%99> = 157 | 9Dh | 157d
 00007FF69E2BF29Dh: <%100> = 156 | 9Ch | 156d
 00007FF69E2BF29Dh: <%101> = 155 | 9Bh | 155d
 00007FF69E2BF29Dh: <%102> = 154 | 9Ah | 154d
 00007FF69E2BF29Dh: <%103> = 153 | 99h | 153d
 00007FF69E2BF29Dh: <%104> = 152 | 98h | 152d
 00007FF69E2BF29Dh: <%105> = 151 | 97h | 151d
 00007FF69E2BF29Dh: <%106> = 150 | 96h | 150d
 00007FF69E2BF29Dh: <%107> = 149 | 95h | 149d
 00007FF69E2BF29Dh: <%108> = 148 | 94h | 148d
 00007FF69E2BF29Dh: <%109> = 147 | 93h | 147d
 00007FF69E2BF29Dh: <%110> = 146 | 92h | 146d
 00007FF69E2BF29Dh: <%111> = 145 | 91h | 145d
 00007FF69E2BF29Dh: <%112> = 144 | 90h | 144d
 00007FF69E2BF29Dh: <%113> = 143 | 8Fh | 143d
 00007FF69E2BF29Dh: <%114> = 142 | 8Eh | 142d
 00007FF69E2BF29Dh: <%115> = 141 | 8Dh | 141d
 00007FF69E2BF29Dh: <%116> = 140 | 8Ch | 140d
 00007FF69E2BF29Dh: <%117> = 139 | 8Bh | 139d
 00007FF69E2BF29Dh: <%118> = 138 | 8Ah | 138d
 00007FF69E2BF29Dh: <%119> = 137 | 89h | 137d
 00007FF69E2BF29Dh: <%120> = 136 | 88h | 136d
 00007FF69E2BF29Dh: <%121> = 135 | 87h | 135d
 00007FF69E2BF29Dh: <%122> = 134 | 86h | 134d
 00007FF69E2BF29Dh: <%123> = 133 | 85h | 133d
 00007FF69E2BF29Dh: <%124> = 132 | 84h | 132d
 00007FF69E2BF29Dh: <%125> = 131 | 83h | 131d
 00007FF69E2BF29Dh: <%126> = 130 | 82h | 130d
 00007FF69E2BF29Dh: <%127> = 129 | 81h | 129d
 00007FF69E2BF29Dh: <%128> = 128 | 80h | 128d
 00007FF69E2BF29Dh: <%129> = 127 | 7Fh | 127d
 00007FF69E2BF29Dh: <%130> = 126 | 7Eh | 126d
 00007FF69E2BF29Dh: <%131> = 125 | 7Dh | 125d
 00007FF69E2BF29Dh: <%132> = 124 | 7Ch | 124d
 00007FF69E2BF29Dh: <%133> = 123 | 7Bh | 123d
 00007FF69E2BF29Dh: <%134> = 122 | 7Ah | 122d
 00007FF69E2BF29Dh: <%135> = 121 | 79h | 121d
 00007FF69E2BF29Dh: <%136> = 120 | 78h | 120d
 00007FF69E2BF29Dh: <%137> = 119 | 77h | 119d
 00007FF69E2BF29Dh: <%138> = 118 | 76h | 118d
 00007FF69E2BF29Dh: <%139> = 117 | 75h | 117d
 00007FF69E2BF29Dh: <%140> = 116 | 74h | 116d
 00007FF69E2BF29Dh: <%141> = 115 | 73h | 115d
 00007FF69E2BF29Dh: <%142> = 114 | 72h | 114d
 00007FF69E2BF29Dh: <%143> = 113 | 71h | 113d
 00007FF69E2BF29Dh: <%144> = 112 | 70h | 112d
 00007FF69E2BF29Dh: <%145> = 111 | 6Fh | 111d
 00007FF69E2BF29Dh: <%146> = 110 | 6Eh | 110d
 00007FF69E2BF29Dh: <%147> = 109 | 6Dh | 109d
 00007FF69E2BF29Dh: <%148> = 108 | 6Ch | 108d
 00007FF69E2BF29Dh: <%149> = 107 | 6Bh | 107d
 00007FF69E2BF29Dh: <%150> = 106 | 6Ah | 106d
 00007FF69E2BF29Dh: <%151> = 105 | 69h | 105d
 00007FF69E2BF29Dh: <%152> = 104 | 68h | 104d
 00007FF69E2BF29Dh: <%153> = 103 | 67h | 103d
 00007FF69E2BF29Dh: <%154> = 102 | 66h | 102d
 00007FF69E2BF29Dh: <%155> = 101 | 65h | 101d
 00007FF69E2BF29Dh: <%156> = 100 | 64h | 100d
 00007FF69E2BF29Dh: <%157> = 99 | 63h | 099d
 00007FF69E2BF29Dh: <%158> = 98 | 62h | 098d
 00007FF69E2BF29Dh: <%159> = 97 | 61h | 097d
 00007FF69E2BF29Dh: <%160> = 96 | 60h | 096d
 00007FF69E2BF29Dh: <%161> = 95 | 5Fh | 095d
 00007FF69E2BF29Dh: <%162> = 94 | 5Eh | 094d
 00007FF69E2BF29Dh: <%163> = 93 | 5Dh | 093d
 00007FF69E2BF29Dh: <%164> = 92 | 5Ch | 092d
 00007FF69E2BF29Dh: <%165> = 91 | 5Bh | 091d
 00007FF69E2BF29Dh: <%166> = 90 | 5Ah | 090d
 00007FF69E2BF29Dh: <%167> = 89 | 59h | 089d
 00007FF69E2BF29Dh: <%168> = 88 | 58h | 088d
 00007FF69E2BF29Dh: <%169> = 87 | 57h | 087d
 00007FF69E2BF29Dh: <%170> = 86 | 56h | 086d
 00007FF69E2BF29Dh: <%171> = 85 | 55h | 085d
 00007FF69E2BF29Dh: <%172> = 84 | 54h | 084d
 00007FF69E2BF29Dh: <%173> = 83 | 53h | 083d
 00007FF69E2BF29Dh: <%174> = 82 | 52h | 082d
 00007FF69E2BF29Dh: <%175> = 81 | 51h | 081d
 00007FF69E2BF29Dh: <%176> = 80 | 50h | 080d
 00007FF69E2BF29Dh: <%177> = 79 | 4Fh | 079d
 00007FF69E2BF29Dh: <%178> = 78 | 4Eh | 078d
 00007FF69E2BF29Dh: <%179> = 77 | 4Dh | 077d
 00007FF69E2BF29Dh: <%180> = 76 | 4Ch | 076d
 00007FF69E2BF29Dh: <%181> = 75 | 4Bh | 075d
 00007FF69E2BF29Dh: <%182> = 74 | 4Ah | 074d
 00007FF69E2BF29Dh: <%183> = 73 | 49h | 073d
 00007FF69E2BF29Dh: <%184> = 72 | 48h | 072d
 00007FF69E2BF29Dh: <%185> = 71 | 47h | 071d
 00007FF69E2BF29Dh: <%186> = 70 | 46h | 070d
 00007FF69E2BF29Dh: <%187> = 69 | 45h | 069d
 00007FF69E2BF29Dh: <%188> = 68 | 44h | 068d
 00007FF69E2BF29Dh: <%189> = 67 | 43h | 067d
 00007FF69E2BF29Dh: <%190> = 66 | 42h | 066d
 00007FF69E2BF29Dh: <%191> = 65 | 41h | 065d
 00007FF69E2BF29Dh: <%192> = 64 | 40h | 064d
 00007FF69E2BF29Dh: <%193> = 63 | 3Fh | 063d
 00007FF69E2BF29Dh: <%194> = 62 | 3Eh | 062d
 00007FF69E2BF29Dh: <%195> = 61 | 3Dh | 061d
 00007FF69E2BF29Dh: <%196> = 60 | 3Ch | 060d
 00007FF69E2BF29Dh: <%197> = 59 | 3Bh | 059d
 00007FF69E2BF29Dh: <%198> = 58 | 3Ah | 058d
 00007FF69E2BF29Dh: <%199> = 57 | 39h | 057d
 00007FF69E2BF29Dh: <%200> = 56 | 38h | 056d
 00007FF69E2BF29Dh: <%201> = 55 | 37h | 055d
 00007FF69E2BF29Dh: <%202> = 54 | 36h | 054d
 00007FF69E2BF29Dh: <%203> = 53 | 35h | 053d
 00007FF69E2BF29Dh: <%204> = 52 | 34h | 052d
 00007FF69E2BF29Dh: <%205> = 51 | 33h | 051d
 00007FF69E2BF29Dh: <%206> = 50 | 32h | 050d
 00007FF69E2BF29Dh: <%207> = 49 | 31h | 049d
 00007FF69E2BF29Dh: <%208> = 48 | 30h | 048d
 00007FF69E2BF29Dh: <%209> = 47 | 2Fh | 047d
 00007FF69E2BF29Dh: <%210> = 46 | 2Eh | 046d
 00007FF69E2BF29Dh: <%211> = 45 | 2Dh | 045d
 00007FF69E2BE2C0h: <%212> = 44 | 2Ch | 044d
 00007FF69E2BD2E3h: <%213> = 43 | 2Bh | 043d
 00007FF69E2BC30Fh: <%214> = 42 | 2Ah | 042d
 00007FF69E2BB33Bh: <%215> = 41 | 29h | 041d
 00007FF69E2BA367h: <%216> = 40 | 28h | 040d
 00007FF69E2B9393h: <%217> = 39 | 27h | 039d
 00007FF69E2B83B1h: <%218> = 38 | 26h | 038d
 00007FF69E2B73DFh: <%219> = 37 | 25h | 037d
 00007FF69E2B641Dh: <%220> = 36 | 24h | 036d
 00007FF69E2B53D5h: <%221> = 35 | 23h | 035d
 00007FF69E2B439Dh: <%222> = 34 | 22h | 034d
 00007FF69E2B3365h: <%223> = 33 | 21h | 033d
 00007FF69E2B233Dh: <%224> = 32 | 20h | 032d
 00007FF69E2B133Eh: <%225> = 31 | 1Fh | 031d
 00007FF69E2B034Fh: <%226> = 30 | 1Eh | 030d
 00007FF69E2AF34Ah: <%227> = 29 | 1Dh | 029d
 00007FF69E2AE355h: <%228> = 28 | 1Ch | 028d
 00007FF69E2AD370h: <%229> = 27 | 1Bh | 027d
 00007FF69E2AC3AAh: <%230> = 26 | 1Ah | 026d
 00007FF69E2AB39Fh: <%231> = 25 | 19h | 025d
 00007FF69E2AA3A4h: <%232> = 24 | 18h | 024d
 00007FF69E2A93B9h: <%233> = 23 | 17h | 023d
 00007FF69E2A839Fh: <%234> = 22 | 16h | 022d
 00007FF69E2A7385h: <%235> = 21 | 15h | 021d
 00007FF69E2A636Fh: <%236> = 20 | 14h | 020d
 00007FF69E2A535Bh: <%237> = 19 | 13h | 019d
 00007FF69E2A4350h: <%238> = 18 | 12h | 018d
 00007FF69E2A3345h: <%239> = 17 | 11h | 017d
 00007FF69E2A234Ah: <%240> = 16 | 10h | 016d
 00007FF69E2A134Eh: <%241> = 15 | 0Fh | 015d
 00007FF69E2A0362h: <%242> = 14 | 0Eh | 014d
 00007FF69E29F379h: <%243> = 13 | 0Dh | 013d
 00007FF69E29E3A0h: <%244> = 12 | 0Ch | 012d
 00007FF69E29D3B7h: <%245> = 11 | 0Bh | 011d
 00007FF69E29C3DEh: <%246> = 10 | 0Ah | 010d
 00007FF69E29B415h: <%247> = 9 | 09h | 009d
 00007FF69E29A40Ah: <%248> = 8 | 08h | 008d
 00007FF69E2993FFh: <%249> = 7 | 07h | 007d
 00007FF69E298404h: <%250> = 6 | 06h | 006d
 00007FF69E297408h: <%251> = 5 | 05h | 005d
 00007FF69E29641Ch: <%252> = 4 | 04h | 004d
 00007FF69E295429h: <%253> = 3 | 03h | 003d
 00007FF69E294446h: <%254> = 2 | 02h | 002d
 00007FF69E293453h: <%255> = 1 | 01h | 001d
 00007FF69E29246Eh: <%256> = 0 | 00h | 000d
